ProductName,ProductCode,RegularPrice,HappyPrice,Discount,Link,ImageLink
LENOVO 510 Wireless Combo Keyboard & Mouse. PN: GX30N81776,Шифра: 15260,"2,399 Ден.","2,249 Ден.",-6%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури?product_id=15260,https://setec.mk/image/cache/catalog/Product/15260_0-228x228.jpg
Gembird Keyboard & Mouse Backlight Pro Business Slim wireless desktop set,Шифра: 58820,"2,799 Ден.","2,539 Ден.",-9%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури?product_id=58820,https://setec.mk/image/cache/catalog/Product/58820_0-228x228.jpg
Modecom Mechanical Keyboard Volcano Lanparty RGB (OUTEMU Brown Switch) US Layout,Шифра: 59594,"3,099 Ден.","2,699 Ден.",-13%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури?product_id=59594,https://setec.mk/image/cache/catalog/Product/59594_0-228x228.jpg
Meetion MK005BT Mechanical GAMING Keyboard Black,Шифра: 17444,"2,999 Ден.","2,729 Ден.",-9%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/meetion-mk005bt-gaming-keyboard-black17444,https://setec.mk/image/cache/catalog/Product/17444_0-228x228.jpg
Meetion MK500 Mechanical GAMING Keyboard Black,Шифра: 17441,"2,999 Ден.","2,759 Ден.",-8%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/meetion-mk500-gaming-keyboard-black17441,https://setec.mk/image/cache/catalog/Product/17441_0-228x228.jpg
CoolerMaster Combo-Set MS-110,Шифра: 50295,,,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/coolermaster-combo-set-ms-11050295,https://setec.mk/image/cache/catalog/Product/50295_0-228x228.jpg
Genius Full speed professional Gaming Keyboard IMPERATOR PRO,Шифра: 38324,"2,999 Ден.","2,839 Ден.",-5%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/genius-full-speed-professional-gaming-keyboard-imperator-pro38324,https://setec.mk/image/cache/catalog/Product/38324_0-228x228.jpg
CoolerMaster MasterKeys Lite L Combo  /  RGB  /  Mouse and Keyboard Bundle SGB-3040-KKMF1-US,Шифра: 44301,"3,199 Ден.","2,899 Ден.",-9%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/coolermaster-masterkeys-lite-l-combo-rgb-mouse-and-keyboard-bundle-sgb-3040-kkmf1-us44301,https://setec.mk/image/cache/catalog/Product/44301_0-228x228.jpg
CoolerMaster Suppressor Gaming Keyboard,Шифра: 42755,"3,199 Ден.","2,899 Ден.",-9%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/coolermaster-suppressor-gaming-keyboard42755,https://setec.mk/image/cache/catalog/Product/42755_0-228x228.jpg
Logitech MK540 Wireless  Keyboard + Mouse set,Шифра: 15192,"2,999 Ден.","2,929 Ден.",-2%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/logitech-mk540-wireless-keyboard-mouse-set15192,https://setec.mk/image/cache/catalog/Product/15192_0-228x228.jpg
Modecom Volcano LANPARTY RGB BT is a 65% keyboard,Шифра: 56114,"3,499 Ден.","2,929 Ден.",-16%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/modecom-volcano-lanparty-rgb-bt-is-a-65-keyboard56114,https://setec.mk/image/cache/catalog/Product/56114_0-228x228.jpg
HyperX Alloy Core RGB,Шифра: 47849,,,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/hyperx-alloy-core-rgb47849,https://setec.mk/image/cache/catalog/Product/47849_0-228x228.jpg
Cooler Master CK720 Hot-Swappable 65% Silver / White Mechanical Gaming Keyboard,Шифра: 55503,"4,999 Ден.","3,649 Ден.",-27%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/cooler-master-ck720-hot-swappable-65-silver-white-mechanical-gaming-keyboard55503,https://setec.mk/image/cache/catalog/Product/55503_0-228x228.jpg
Cooler Master CK720 Hot-Swappable 65% Space Gray Mechanical Gaming Keyboard,Шифра: 55502,"4,999 Ден.","3,649 Ден.",-27%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/cooler-master-ck720-hot-swappable-65-space-gray-mechanical-gaming-keyboard55502,https://setec.mk/image/cache/catalog/Product/55502_0-228x228.jpg
Cooler Master CK720 Hot-Swappable 65% Space Gray Mechanical Gaming Keyboard,Шифра: 55504,"4,999 Ден.","3,649 Ден.",-27%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/cooler-master-ck720-hot-swappable-65-space-gray-mechanical-gaming-keyboard55504,https://setec.mk/image/cache/catalog/Product/55504_0-228x228.jpg
Cooler Master CK720 Hot-Swappable 65% Space Gray Mechanical Gaming Keyboard,Шифра: 55505,"4,999 Ден.","3,649 Ден.",-27%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/cooler-master-ck720-hot-swappable-65-space-gray-mechanical-gaming-keyboard55505,https://setec.mk/image/cache/catalog/Product/55505_0-228x228.jpg
HP Pavilion Gaming Keyboard,Шифра: 49699,,,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/hp-pavilion-gaming-keyboard49699,https://setec.mk/image/cache/catalog/Product/49699_0-228x228.jpg
CoolerMaster Keyboard CK721 / Black / TTC Brown / US,Шифра: 53578,"4,399 Ден.","3,859 Ден.",-12%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/coolermaster-keyboard-ck721-black-ttc-brown-us53578,https://setec.mk/image/cache/catalog/Product/53578_0-228x228.jpg
ASUS TUF Gaming K3,Шифра: 49855,"5,999 Ден.","3,939 Ден.",-34%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/asus-tuf-gaming-k349855,https://setec.mk/image/cache/catalog/Product/49855_0-228x228.jpg
ASUS TUF Gaming K3 Gray,Шифра: 51687,"5,999 Ден.","3,959 Ден.",-34%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/asus-tuf-gaming-k3-gray51687,https://setec.mk/image/cache/catalog/Product/51687_0-228x228.jpg
Razer Ornata V2,Шифра: 49890,"5,299 Ден.","3,959 Ден.",-25%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/razer-ornata-v249890,https://setec.mk/image/cache/catalog/Product/49890_0-228x228.jpg
ASUS TUF Gaming K3 Gen II,Шифра: 59727,"4,499 Ден.","4,059 Ден.",-10%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури?product_id=59727,https://setec.mk/image/cache/catalog/Product/59727_0-228x228.jpg
Razer Ornata V3 - US Layout,Шифра: 57240,"4,999 Ден.","4,239 Ден.",-15%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/razer-ornata-v3-us-layout57240,https://setec.mk/image/cache/catalog/Product/57240_0-228x228.jpg
Razer Ornata V3 Tenkeyless - US Layout,Шифра: 57241,"4,999 Ден.","4,239 Ден.",-15%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/razer-ornata-v3-tenkeyless-us-layout57241,https://setec.mk/image/cache/catalog/Product/57241_0-228x228.jpg
ASUS ROG Falchion Ace 65% compact gaming keyboard with pre-lubed ROG NX mechanical switches with ROG,Шифра: 55303,"6,799 Ден.","4,349 Ден.",-36%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/asus-rog-falchion-ace-65-compact-gaming-keyboard-with-pre-lubed-rog-nx-mechanical-switches-with-rog55303,https://setec.mk/image/cache/catalog/Product/55303_0-228x228.jpg
ASUS ROG Falchion Ace White,Шифра: 56659,"6,799 Ден.","4,349 Ден.",-36%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/asus-rog-falchion-ace-white56659,https://setec.mk/image/cache/catalog/Product/56659_0-228x228.jpg
ASUS ROG Falchion NX,Шифра: 54028,"6,999 Ден.","4,539 Ден.",-35%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури?product_id=54028,https://setec.mk/image/cache/catalog/Product/54028_0-228x228.jpg
ASUS ROG Strix Scope TKL Deluxe wired mechanical RGB gaming keyboard for FPS games,Шифра: 52204,"7,499 Ден.","4,829 Ден.",-36%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/asus-rog-strix-scope-tkl-deluxe-wired-mechanical-rgb-gaming-keyboard-for-fps-games52204,https://setec.mk/image/cache/catalog/Product/52204_0-228x228.jpg
CoolerMaster MasterKeys Pro M RGB LED Mechanical Gaming Keyboard,Шифра: 47461,"6,499 Ден.","4,879 Ден.",-25%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/coolermaster-masterkeys-pro-m-rgb-led-mechanical-gaming-keyboard47461,https://setec.mk/image/cache/catalog/Product/47461_0-228x228.jpg
ASUS ROG Strix Scope RX optical RGB gaming keyboard for FPS gamers,Шифра: 54526,"8,499 Ден.","4,929 Ден.",-42%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/asus-rog-strix-scope-rx-optical-rgb-gaming-keyboard-for-fps-gamers54526,https://setec.mk/image/cache/catalog/Product/54526_0-228x228.jpg
ASUS ROG Strix Scope RX PBT RGB,Шифра: 58282,"5,999 Ден.","4,999 Ден.",-17%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури?product_id=58282,https://setec.mk/image/cache/catalog/Product/58282_0-228x228.jpg
CoolerMaster CK570 SF6 CHUN-LI Gaming Keyboard with RGB Backlighting,Шифра: 57076,"5,999 Ден.","5,119 Ден.",-15%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/coolermaster-ck570-sf6-chun-li-gaming-keyboard-with-rgb-backlighting57076,https://setec.mk/image/cache/catalog/Product/57076_0-228x228.jpg
Modecom Gaming Wireless 96% Mechanical Keyboard with Gateron Yellow Hot-Swap switches (yellow switch,Шифра: 54904,"5,999 Ден.","5,199 Ден.",-13%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/modecom-gaming-wireless-96-mechanical-keyboard-with-gateron-yellow-hot-swap-switches-yellow-switch54904,https://setec.mk/image/cache/catalog/Product/54904_0-228x228.jpg
Razer Huntsman Mini,Шифра: 50765,"6,999 Ден.","5,199 Ден.",-26%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/razer-huntsman-mini50765,https://setec.mk/image/cache/catalog/Product/50765_0-228x228.jpg
CoolerMaster SK622 White Silver hybrid wireless mechanical keyboard with red low profile switches,Шифра: 52388,"5,999 Ден.","5,219 Ден.",-13%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/coolermaster-sk622-white-silver-hybrid-wireless-mechanical-keyboard-with-red-low-profile-switches52388,https://setec.mk/image/cache/catalog/Product/52388_0-228x228.jpg
ASUS XA08 ROG Strix Flare II,Шифра: 59726,"8,999 Ден.","5,409 Ден.",-40%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури?product_id=59726,https://setec.mk/image/cache/catalog/Product/59726_0-228x228.jpg
Razer BlackWidow V3 Tenkeyless,Шифра: 49808,"5,699 Ден.","5,419 Ден.",-5%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/razer-blackwidow-v3-tenkeyless49808,https://setec.mk/image/cache/catalog/Product/49808_0-228x228.jpg
Logitech ERGO K860 Wireless Ergonomic Keyboard,Шифра: 15227,"5,999 Ден.","5,599 Ден.",-7%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/logitech-ergo-k860-wireless-ergonomic-keyboard15227,https://setec.mk/image/cache/catalog/Product/15227_0-228x228.jpg
ASUS ROG Strix Scope NX Deluxe Gaming Keyboard,Шифра: 57066,"6,599 Ден.","5,659 Ден.",-14%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/asus-rog-strix-scope-nx-deluxe-gaming-keyboard57066,https://setec.mk/image/cache/catalog/Product/57066_0-228x228.jpg
ASUS XA08 ROG Strix Flare II,Шифра: 59721,"6,999 Ден.","5,799 Ден.",-17%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури?product_id=59721,https://setec.mk/image/cache/catalog/Product/59721_0-228x228.jpg
CoolerMaster Storm Quick Fire XT w / o backlit  / Blue Switch,Шифра: 39626,"6,499 Ден.","5,849 Ден.",-10%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/coolermaster-storm-quick-fire-xt-w-o-backlit-blue-switch39626,https://setec.mk/image/cache/catalog/Product/39626_0-228x228.jpg
Logitech Mini Wireless Keyboard Desktop MX keys Graphite,Шифра: 15222,"6,499 Ден.","5,849 Ден.",-10%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/logitech-mini-wireless-keyboard-desktop-mx-keys-graphite15222,https://setec.mk/image/cache/catalog/Product/15222_0-228x228.jpg
ASUS ROG Strix Scope RX TKL Wireless Deluxe 80 Percent Gaming Keyboard,Шифра: 57065,"6,999 Ден.","5,909 Ден.",-16%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/asus-rog-strix-scope-rx-tkl-wireless-deluxe-80-percent-gaming-keyboard57065,https://setec.mk/image/cache/catalog/Product/57065_0-228x228.jpg
ASUS ROG Strix Scope RX TKL Wireless Deluxe,Шифра: 53141,"6,999 Ден.","5,939 Ден.",-15%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/asus-rog-strix-scope-rx-tkl-wireless-deluxe53141,https://setec.mk/image/cache/catalog/Product/53141_0-228x228.jpg
ASUS ROG Strix Scope II 96 Gaming Keyboard,Шифра: 57259,"7,999 Ден.","6,149 Ден.",-23%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/asus-rog-strix-scope-ii-96-gaming-keyboard57259,https://setec.mk/image/cache/catalog/Product/57259_0-228x228.jpg
CoolerMaster Masterkeys MK730,Шифра: 48291,"7,999 Ден.","6,409 Ден.",-20%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/coolermaster-masterkeys-mk73048291,https://setec.mk/image/cache/catalog/Product/48291_0-228x228.jpg
CoolerMaster SK622 Wireless 60% Mechanical Keyboard with Low Profile Cherry MX Red Switches,Шифра: 50620,,,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/coolermaster-sk622-wireless-60-mechanical-keyboard-with-low-profile-cherry-mx-red-switches50620,https://setec.mk/image/cache/catalog/Product/50620_0-228x228.jpg
HyperX Alloy Origins RGB Mechanical Gaming Keyboard,Шифра: 49296,,,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/hyperx-alloy-origins-rgb-mechanical-gaming-keyboard49296,https://setec.mk/image/cache/catalog/Product/49296_0-228x228.jpg
ASUS ROG Falchion wireless mechanical gaming keyboard with 68 keys,Шифра: 51571,"7,499 Ден.","6,739 Ден.",-10%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/asus-rog-falchion-wireless-mechanical-gaming-keyboard-with-68-keys51571,https://setec.mk/image/cache/catalog/Product/51571_0-228x228.jpg
Razer BlackWidow V4 X (Yellow Switch) - US Layout,Шифра: 57253,"7,999 Ден.","6,949 Ден.",-13%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/razer-blackwidow-v4-x-yellow-switch-us-layout57253,https://setec.mk/image/cache/catalog/Product/57253_0-228x228.jpg
HyperX Alloy Origins 60 Mechanical Gaming Keyboard,Шифра: 51648,,,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/hyperx-alloy-origins-60-mechanical-gaming-keyboard51648,https://setec.mk/image/cache/catalog/Product/51648_0-228x228.jpg
HyperX Alloy Origins Core,Шифра: 51647,,,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/hyperx-alloy-origins-core51647,https://setec.mk/image/cache/catalog/Product/51647_0-228x228.jpg
HyperX Alloy Origins Core,Шифра: 49657,,,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/hyperx-alloy-origins-core49657,https://setec.mk/image/cache/catalog/Product/49657_0-228x228.jpg
HyperX Alloy Origins RGB Mechanical Gaming Keyboard,Шифра: 49297,,,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/hyperx-alloy-origins-rgb-mechanical-gaming-keyboard49297,https://setec.mk/image/cache/catalog/Product/49297_0-228x228.jpg
HyperX Alloy Origins Core PBT,Шифра: 57114,,,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/hyperx-alloy-origins-core-pbt57114,https://setec.mk/image/cache/catalog/Product/57114_0-228x228.jpg
HyperX Alloy Origins PBT,Шифра: 57119,,,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/hyperx-alloy-origins-pbt57119,https://setec.mk/image/cache/catalog/Product/57119_0-228x228.jpg
CoolerMaster SK650,Шифра: 48292,"7,999 Ден.","7,319 Ден.",-9%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/coolermaster-sk65048292,https://setec.mk/image/cache/catalog/Product/48292_0-228x228.jpg
